ID,Name,Age,Gender,Location,School_Grade,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Phone_Usage_Purpose,Family_Communication,Weekend_Usage_Hours,Addiction_Level
1168,Sharon Weaver,14,Female,New Edward,12th,3.8,6.6,81,4,0.8,2,6,9,1,0.8,30,7,1.6,1.0,0.5,Browsing,1,6.2,5.1
1493,Edward Barker,15,Other,Paynefort,10th,2.7,8.7,64,2,1.5,7,1,6,0,1.1,146,17,2.8,2.7,0.0,Education,4,8.1,10.0
2475,Priscilla Moore,19,Female,Guzmanmouth,9th,5.3,6.9,89,10,2.5,2,8,9,1,0.5,93,16,2.1,0.7,1.3,Browsing,2,4.0,9.7
885,Joseph Avila,18,Other,Davidberg,8th,7.3,3.5,83,9,0.7,5,8,6,0,1.1,20,19,2.7,0.9,1.6,Social Media,8,4.4,10.0
144,Victoria Huff,16,Female,Donnaside,11th,7.1,3.0,56,6,0.0,1,4,1,1,1.4,116,18,2.2,2.3,2.1,Other,5,4.1,10.0
2943,Jacob Ferguson,13,Female,Padillamouth,12th,7.4,8.5,78,4,1.3,10,6,9,1,0.5,44,20,0.0,1.5,0.2,Social Media,10,4.9,9.5
851,Patricia Mcfarland,18,Male,Derekborough,10th,3.0,3.1,66,7,0.0,3,6,9,0,1.4,33,20,3.4,1.6,1.2,Gaming,6,5.5,10.0
718,Cassandra Ortiz,18,Male,East Michael,10th,4.7,6.4,88,0,1.0,6,8,6,0,1.3,99,13,2.8,1.3,1.6,Other,7,3.6,10.0
2865,David Oliver,17,Other,Melendeztown,12th,5.7,7.2,82,5,1.9,9,9,7,0,1.2,66,20,3.8,1.2,0.5,Education,9,4.9,10.0
265,Christine Webb,14,Male,Rachelside,8th,8.0,4.8,74,0,1.9,6,4,4,1,0.8,80,19,3.7,1.8,2.1,Gaming,6,1.5,10.0
76,Brenda Lee,13,Female,Morganshire,8th,6.5,7.2,58,10,0.3,9,6,5,0,1.1,74,6,2.6,2.0,1.1,Gaming,9,8.7,10.0
396,Mr. Mark Higgins,18,Other,Peterchester,11th,4.4,6.2,56,1,1.0,1,9,9,0,0.7,57,17,1.3,2.8,0.9,Social Media,6,1.9,9.9
2546,Dean Ellis DVM,19,Male,Smithmouth,7th,2.2,7.4,57,8,2.1,10,7,6,0,0.9,20,7,3.0,1.2,2.1,Other,5,5.2,4.5
2225,Sean Valdez,13,Male,Amandaborough,8th,8.3,5.6,51,3,0.7,3,4,6,1,1.0,110,20,3.9,2.0,1.6,Education,2,9.0,10.0
2800,Carl Cantu,15,Male,New Shannontown,9th,4.3,6.5,64,3,0.6,10,7,4,0,0.0,67,20,3.0,2.8,0.7,Social Media,9,8.3,10.0
397,Charles Lewis,17,Female,Cooktown,11th,7.4,6.5,90,2,2.5,4,1,1,0,0.6,103,7,1.3,0.6,2.0,Other,5,3.3,9.5
1366,Richard Humphrey,14,Other,East Stephanie,12th,4.0,6.5,67,9,1.8,6,1,1,1,1.2,133,11,2.4,0.0,0.8,Social Media,1,5.5,8.0
2501,Jennifer Espinoza,13,Other,Masseyfort,7th,5.2,4.0,69,7,1.8,4,6,3,0,1.6,30,9,1.7,0.8,1.2,Education,2,7.5,8.1
1904,Tyler Thomas,19,Female,East Steven,12th,3.1,4.2,69,1,0.8,8,6,8,1,1.5,71,16,2.1,0.9,2.6,Social Media,7,12.0,8.6
596,Brian Alvarez,16,Female,Hartland,11th,9.1,5.8,99,8,2.2,4,7,1,0,1.7,36,16,2.2,2.6,0.0,Social Media,9,7.6,10.0
2110,Anna Garrison,16,Other,Elizabethhaven,11th,7.5,6.5,67,0,1.2,10,6,9,1,0.5,51,12,1.7,0.8,0.9,Other,5,4.8,10.0
1297,Stephanie Martinez,17,Other,Kathrynmouth,9th,4.1,7.3,93,7,0.7,9,5,3,0,2.0,118,9,3.5,0.7,0.5,Browsing,10,5.1,8.8
1822,Terry Garrison,17,Female,South Danielchester,11th,5.6,4.5,84,5,0.9,1,2,5,0,0.8,89,20,2.4,2.1,1.2,Gaming,10,5.0,10.0
873,Troy Stephens,13,Female,Port Joyborough,11th,5.5,9.3,57,8,1.3,2,4,10,1,0.8,119,19,2.5,1.0,0.5,Gaming,6,5.1,10.0
2912,Lisa Figueroa,19,Female,Cynthiaberg,10th,5.8,7.5,54,3,1.2,8,2,5,1,1.1,150,11,2.2,0.9,2.3,Gaming,8,9.3,10.0
2327,Cynthia Alexander,13,Female,Jenniferport,11th,5.4,4.0,100,3,0.0,9,6,9,1,0.7,108,8,1.7,1.7,1.9,Other,6,2.8,10.0
1549,Stacy Jones,19,Female,Heatherbury,12th,9.1,6.4,71,3,0.0,4,4,3,0,0.1,22,14,2.8,1.8,1.7,Gaming,6,4.4,10.0
37,Laura Steele,13,Female,Burketown,8th,4.4,6.8,62,8,1.4,2,1,10,0,1.7,66,7,0.9,0.0,0.0,Browsing,1,6.9,4.6
2527,Jackie Rowe,18,Male,Walkerchester,7th,4.6,5.3,51,10,0.5,9,8,7,0,0.8,124,17,2.0,2.0,0.0,Browsing,1,6.9,10.0
2144,Susan Rodgers,14,Other,Lindsaychester,9th,4.3,6.7,72,8,0.9,4,7,8,0,0.9,92,17,2.4,0.8,0.8,Gaming,7,6.6,9.4
2941,Mary Golden,15,Other,New Melissaberg,10th,5.2,7.5,72,6,0.4,10,10,3,1,0.6,96,18,2.2,0.4,0.0,Other,9,5.2,9.6
978,Alyssa Jenkins,19,Male,New Joannachester,7th,9.4,8.0,97,5,0.8,2,6,2,1,0.7,53,11,3.6,2.5,0.7,Social Media,8,6.2,10.0
1572,Shawn Mills,14,Other,East Sandramouth,9th,3.6,6.2,72,7,2.1,4,10,1,1,0.2,64,8,2.4,0.0,0.4,Other,4,5.8,5.8
1123,Alexis Martin,15,Other,Rioshaven,12th,5.6,7.0,79,4,0.6,1,6,5,0,0.8,34,10,3.6,1.8,0.0,Browsing,3,6.2,10.0
2240,Ashley Adams,16,Male,South Timothyland,9th,4.0,9.0,92,0,1.2,9,3,6,0,2.1,97,16,1.1,2.2,0.7,Social Media,2,6.4,7.9
1893,Jeffrey Hall,15,Other,East Sherriview,8th,7.1,7.8,74,3,0.6,4,3,9,1,1.2,87,8,0.0,1.9,0.0,Education,9,8.6,8.4
676,Jacqueline Fisher,14,Other,Lake James,11th,6.0,7.5,63,0,0.8,8,10,6,1,0.7,66,16,2.4,1.5,0.7,Other,5,3.8,10.0
729,Michelle Jackson,18,Female,Adamsside,12th,4.5,7.6,93,1,1.2,3,9,1,1,1.3,70,13,1.7,1.2,0.7,Social Media,4,5.4,7.6
413,Jared Collier,19,Other,Lake Jamestown,7th,7.8,5.3,67,9,1.3,6,4,4,0,0.9,122,20,2.9,1.0,0.0,Education,8,7.3,10.0
1517,Kathleen Shelton,18,Other,South Robyn,7th,3.7,7.4,54,7,0.2,8,7,7,0,0.5,21,19,3.0,0.7,0.3,Education,4,6.1,7.9
1650,Daniel Perez,16,Male,Greerstad,12th,8.0,4.8,86,10,1.1,1,9,10,0,1.2,96,16,3.8,2.3,1.0,Gaming,2,7.7,10.0
826,Lisa Ross,17,Other,North Jodi,7th,6.1,7.6,75,8,1.7,5,1,9,0,0.4,69,18,2.3,0.5,1.4,Social Media,2,8.4,10.0
617,Grant Salinas,15,Female,East Jonathon,11th,6.6,5.9,65,2,1.1,2,7,4,0,0.9,113,16,2.4,2.0,0.7,Other,3,7.0,10.0
115,Brad Sanchez,16,Other,Port Samanthaberg,8th,5.5,5.4,63,8,0.0,5,10,3,1,2.0,72,14,1.4,0.0,0.8,Other,1,8.3,8.4
418,Ralph Allen,15,Other,New Jessica,8th,3.8,3.9,73,2,1.8,5,1,8,1,0.0,85,6,1.5,1.9,1.3,Other,7,6.5,8.2
1626,Melissa Bailey,17,Male,Port Cynthia,10th,5.7,5.5,64,5,0.0,5,8,1,0,1.1,93,8,2.1,2.3,0.7,Other,9,9.0,10.0
2940,Carrie Murphy,18,Female,Lake Heather,12th,4.6,8.0,80,3,0.9,7,9,6,1,0.8,23,11,1.6,2.7,1.9,Gaming,3,5.8,7.6
90,Richard Nichols,19,Other,East Andrewport,12th,4.0,7.4,83,3,0.3,10,4,4,0,0.6,55,18,4.1,0.8,0.0,Gaming,3,7.4,9.9
2083,Ashley Gibson,14,Other,South Jasonborough,11th,2.2,5.1,90,2,0.9,3,4,5,0,1.1,122,7,4.4,2.3,0.7,Other,1,6.0,10.0
754,Matthew Gardner,19,Female,Clarkton,8th,8.5,7.5,98,2,0.6,8,8,1,1,1.5,73,12,1.0,1.0,0.3,Other,4,5.5,10.0
1631,Spencer Ingram,17,Male,New Victoriaville,12th,4.4,5.4,59,10,0.3,10,4,10,0,0.7,40,6,0.8,1.4,0.8,Gaming,9,2.6,5.9
12,Ruben Walters,14,Male,Lake Mary,11th,1.6,5.9,70,10,1.5,10,8,8,0,0.9,147,18,1.9,2.7,1.0,Browsing,7,3.2,9.8
2445,Victoria Burton,16,Female,Davisbury,9th,3.5,6.1,83,4,1.8,3,2,3,0,0.8,48,9,2.9,1.3,0.0,Other,7,8.8,7.4
285,Neil Knight,16,Female,North Johnshire,8th,3.8,6.0,76,6,0.9,6,2,8,1,0.8,123,14,3.3,1.6,0.9,Other,10,8.2,10.0
1067,Teresa Stewart,16,Female,West Joshuahaven,8th,7.9,7.2,89,4,0.0,9,8,7,0,0.8,138,8,4.0,1.6,1.2,Gaming,6,8.5,10.0
1192,Jonathan Crosby,18,Male,North Jamie,11th,4.4,7.0,87,6,1.9,5,7,8,0,0.2,77,13,1.9,0.8,1.6,Browsing,3,6.7,7.7
1441,Robert Russo,18,Other,Markville,12th,5.6,7.8,53,0,1.2,8,5,1,0,0.5,65,9,3.5,1.4,0.3,Gaming,8,1.6,9.7
2802,Frank Massey,13,Female,Thomasville,9th,6.1,4.0,98,10,0.6,3,9,8,0,1.0,51,17,1.3,1.3,0.8,Education,8,9.6,10.0
2801,Steven Brown,13,Other,New Peter,9th,9.0,8.1,92,1,1.1,1,5,3,1,0.9,21,18,2.9,0.9,0.9,Gaming,7,7.3,10.0
2711,Joseph Morales,18,Male,Lake Stephanie,8th,8.2,6.1,60,8,0.9,6,3,7,1,0.0,47,16,5.0,1.1,0.8,Education,3,4.9,10.0
1569,Dakota Bradford,14,Female,East Sara,8th,5.4,7.1,100,7,1.9,2,4,9,1,1.3,139,20,3.4,1.9,0.9,Other,5,8.9,10.0
2428,Heather Bailey,13,Female,New Amanda,11th,6.9,6.1,59,4,0.7,2,6,6,0,0.7,114,15,1.4,1.9,2.6,Other,2,6.9,10.0
2578,Scott Gutierrez,19,Female,North Christinamouth,12th,3.9,8.4,63,9,0.2,8,5,7,0,0.5,113,17,3.6,2.3,0.8,Browsing,1,2.3,10.0
1688,Brianna Vincent,15,Male,East Faithstad,10th,3.6,6.6,67,0,0.3,4,2,8,0,1.6,24,8,0.7,1.3,1.1,Social Media,1,2.6,4.4
852,Rebekah Martinez,17,Other,South Maurice,7th,6.1,4.6,85,4,1.4,5,2,7,1,0.1,39,5,2.6,0.4,1.2,Gaming,5,5.8,8.6
2208,Martha Christian,13,Other,Danielmouth,8th,4.4,4.9,65,8,1.8,8,5,4,0,0.2,58,16,2.5,0.7,0.0,Gaming,8,3.0,9.5
896,Andrew Martin,19,Male,Phillipsfort,12th,4.4,6.1,76,2,0.8,3,2,3,1,1.4,58,7,3.6,1.0,0.7,Social Media,8,6.0,8.5
497,Jamie Brown,14,Female,North Chase,7th,4.2,3.6,60,6,0.0,5,5,9,1,0.9,137,15,1.7,2.3,1.4,Gaming,4,4.5,10.0
2306,Thomas Boyd,17,Other,Knappside,9th,3.6,4.4,51,2,1.3,6,3,7,1,0.7,29,11,2.0,1.5,2.1,Social Media,6,6.3,7.7
1783,Maria Simon,17,Female,Timothyfurt,12th,6.4,7.2,89,7,0.3,8,8,1,0,1.0,86,8,2.8,0.0,1.3,Social Media,9,9.6,8.9
336,Taylor Hernandez,15,Male,Port Andrea,9th,2.2,3.8,94,6,1.2,8,9,6,1,1.4,100,16,3.5,3.3,1.2,Other,4,6.3,10.0
516,Devin Richardson,15,Other,South Kristi,12th,5.8,7.1,91,7,2.2,8,6,10,1,0.8,76,14,2.6,1.4,0.7,Education,5,4.8,10.0
1349,Ricardo Myers,16,Male,New Joshuaport,12th,6.5,6.3,99,9,1.1,1,2,6,0,1.2,110,17,2.2,0.8,0.5,Education,2,2.9,10.0
1016,Rebekah Harris,17,Male,Ambershire,10th,2.9,7.1,70,6,0.8,4,6,10,1,0.6,53,8,1.3,0.5,0.5,Other,10,8.6,3.8
2809,Vickie Olson,16,Female,North Cheryl,11th,5.6,7.5,58,10,0.2,5,3,7,0,0.4,111,11,3.1,1.7,0.1,Social Media,4,4.0,10.0
2804,Teresa Reid,15,Female,West William,8th,5.7,6.4,57,7,0.0,7,9,2,1,1.3,146,8,3.2,0.7,1.6,Other,6,7.6,10.0
1782,Michele Johnson,17,Male,Zavalaton,10th,6.4,6.2,88,0,0.5,9,4,8,1,0.9,109,17,2.5,3.1,1.0,Education,8,4.3,10.0
1786,Teresa Alvarez,16,Male,Deniseburgh,12th,5.4,3.9,85,8,0.1,4,3,7,1,0.3,148,20,3.0,1.7,1.0,Gaming,5,8.0,10.0
2071,Kaitlin Rice,14,Female,Lake Carlosfurt,12th,4.4,3.8,88,8,1.8,4,5,3,0,0.9,39,10,0.3,0.1,1.4,Browsing,8,7.8,5.7
357,Joshua Williams,16,Female,Omarborough,10th,5.0,6.6,50,2,0.9,9,3,5,0,1.1,69,16,3.6,1.7,2.2,Other,7,4.8,10.0
2853,Jessica Ortiz,15,Male,Kelleyland,10th,5.3,6.5,86,6,1.3,6,7,1,0,1.0,91,8,0.8,3.0,1.3,Browsing,4,8.2,9.3
1313,Janet Smith,13,Other,Bradleybury,7th,3.0,10.0,84,3,1.9,8,2,3,1,1.4,119,19,2.6,0.5,1.1,Education,8,9.5,7.3
1636,Amanda Coleman,15,Female,Port Kayla,12th,4.9,5.3,64,10,0.7,2,9,4,0,1.4,109,8,1.1,3.5,1.2,Gaming,1,2.9,10.0
551,Daniel Stephenson,15,Other,Nicolefort,8th,7.2,8.4,56,8,0.2,1,8,9,1,1.5,72,14,2.2,3.0,0.1,Other,8,6.0,10.0
2389,Natalie Silva,18,Male,New Melissa,12th,8.1,4.6,87,0,0.0,8,3,1,1,1.5,43,8,3.9,1.8,1.7,Education,8,7.7,10.0
2480,Eric Yates,17,Male,Dustinmouth,11th,7.8,6.7,81,8,1.6,2,2,7,1,0.7,36,10,2.7,0.6,0.8,Education,8,6.1,10.0
2522,Heather Dickerson,14,Other,Hughesside,12th,9.1,7.4,75,1,0.4,8,8,3,1,0.8,76,8,2.2,2.4,0.7,Education,1,9.9,10.0
2266,Rebecca Wells,19,Female,Ashleyborough,9th,6.4,6.5,91,6,1.6,10,4,6,0,0.8,88,7,2.4,1.1,1.8,Other,6,2.3,9.8
1228,Valerie Sanchez,13,Male,East Carmenberg,7th,1.4,5.9,58,3,2.7,7,2,7,1,0.9,103,6,2.7,2.5,0.3,Social Media,2,5.5,6.9
2823,Jerry Patterson,17,Female,Alvarezborough,11th,6.7,6.0,60,8,1.9,7,8,4,1,1.7,36,10,2.5,2.2,2.1,Browsing,1,6.8,10.0
958,Shelia Robinson,14,Other,Youngbury,9th,2.4,6.3,87,0,0.0,4,4,7,0,1.7,89,5,2.8,0.3,1.8,Education,3,3.3,5.1
1774,John Dawson,19,Female,South David,10th,2.2,7.6,86,5,1.4,1,3,8,1,1.0,64,5,1.5,2.3,0.7,Education,7,8.9,4.5
2142,Eric Cummings,17,Male,Port Amber,11th,6.3,4.7,60,1,1.5,6,2,7,0,1.2,76,10,3.7,0.5,1.0,Other,5,7.0,10.0
1009,Carlos Hicks,15,Other,North Thomas,12th,4.5,5.3,82,1,1.0,10,1,7,0,0.6,83,17,2.7,1.2,1.8,Social Media,10,4.8,10.0
1093,Megan Butler,17,Other,Port Christine,7th,1.2,7.2,66,6,2.2,9,10,9,0,1.6,138,18,3.2,0.0,1.1,Social Media,3,6.4,7.2
2675,Robert Mcconnell,17,Other,Douglasshire,8th,5.0,7.9,63,5,1.7,5,4,8,0,1.3,21,16,2.7,0.0,1.3,Other,7,7.1,7.4
997,Morgan Weaver,19,Female,Lake Donald,9th,6.1,6.5,82,6,0.6,4,4,4,1,1.1,95,10,2.8,2.5,2.3,Browsing,1,5.1,10.0
1680,Jared Hoffman,17,Male,East Ronald,9th,1.2,7.6,62,2,2.0,3,5,8,1,0.8,97,14,2.6,0.2,0.9,Browsing,9,6.2,4.9
154,Lynn Smith,18,Male,North Saraburgh,10th,5.7,6.2,77,3,1.6,4,1,8,0,2.0,115,12,2.3,1.0,1.9,Education,3,6.2,10.0
2783,John Jackson,16,Male,Port Garybury,10th,6.3,9.1,64,1,0.0,5,3,4,1,1.6,106,7,1.2,2.4,0.0,Browsing,6,2.1,8.9
581,Steven Gardner,13,Female,Port Kimberly,10th,4.3,6.5,88,4,0.4,1,4,7,1,1.7,82,9,4.1,2.0,1.3,Other,7,2.8,10.0
1471,Diana Conner,15,Other,Bryantberg,12th,4.3,4.5,51,2,1.2,6,7,7,1,1.2,40,17,1.3,1.7,1.8,Browsing,7,5.2,9.2
704,Gabriella Winters DDS,17,Other,West Phillipfort,11th,4.1,7.1,80,3,0.0,10,8,6,1,0.7,121,17,1.0,0.4,1.1,Browsing,6,6.2,7.8
1213,Jorge Parker,15,Other,Garcialand,7th,3.0,7.6,83,7,0.6,9,5,9,0,1.1,46,7,0.8,2.4,1.3,Gaming,9,5.2,4.7
897,Alejandro Jennings,19,Female,Kaylaport,7th,3.1,5.7,53,10,0.4,3,7,5,1,0.5,46,16,3.2,2.1,0.5,Gaming,3,4.6,9.7
488,David Steele,14,Other,Bestshire,11th,6.4,6.4,77,8,1.0,2,7,2,0,0.8,148,10,2.3,1.9,0.5,Education,9,6.4,10.0
560,Rachel Mills,13,Other,Melissaside,8th,5.9,7.5,98,5,1.7,1,4,2,0,1.8,108,18,1.1,0.3,0.3,Gaming,3,5.6,9.3
1142,Alicia Dickson,16,Male,West Christine,10th,3.6,7.3,61,2,1.0,5,4,7,0,1.2,30,11,3.6,1.8,1.3,Education,9,2.7,8.2
1120,Benjamin Holmes,19,Female,Dayside,8th,7.6,6.5,62,6,0.4,8,1,1,0,1.2,52,13,2.2,1.2,0.7,Social Media,1,6.6,10.0
513,Lance Ortega,16,Female,Hurstville,9th,2.8,5.1,61,6,1.4,5,4,6,1,1.3,39,5,1.4,1.2,1.4,Social Media,6,4.6,4.6
634,James Garcia,15,Other,North Sydney,9th,2.9,5.9,92,4,1.2,5,9,6,1,0.8,45,6,2.1,0.1,1.3,Browsing,4,4.3,4.2
2585,Thomas Horton,15,Female,East Heathershire,12th,1.7,7.5,69,6,0.0,2,8,7,1,1.2,79,19,2.3,0.9,0.6,Social Media,1,3.7,6.5
1665,Charlene Singh,19,Other,Tashaside,9th,3.1,5.7,90,4,1.2,4,6,3,1,0.6,42,8,2.7,1.0,1.3,Other,7,5.0,6.4
1013,Russell Patterson,19,Male,New Randallhaven,11th,5.9,8.2,71,10,1.5,2,5,4,0,1.4,41,11,3.5,2.8,1.7,Social Media,6,2.0,10.0
1932,Edward Krueger,18,Other,New Rachelfurt,11th,7.8,7.8,57,2,0.2,6,1,6,0,1.3,147,19,0.0,2.0,0.0,Other,7,8.3,10.0
1151,Mr. Matthew Rodriguez,15,Other,North Jordantown,7th,1.9,7.7,58,4,1.5,7,9,7,0,1.7,103,11,2.3,0.8,0.2,Gaming,8,2.8,5.4
2806,Joseph Grimes,14,Other,West Steven,11th,8.8,8.3,95,7,0.0,7,6,9,0,1.0,59,12,2.5,0.2,0.8,Other,4,6.3,10.0
117,Shelley Curtis,19,Other,South Brittanychester,12th,8.3,5.7,58,9,1.6,3,1,3,0,0.1,21,9,1.7,0.8,1.2,Other,10,6.5,10.0
741,Stephanie Diaz,17,Other,Millerhaven,12th,6.0,6.1,71,8,1.9,9,10,6,0,0.6,99,17,4.7,0.0,0.7,Education,9,3.5,10.0
2764,Ryan Salas,16,Other,Jeffreytown,10th,5.8,6.2,66,10,0.9,4,3,9,1,1.2,135,5,2.2,0.2,1.1,Other,1,6.6,8.8
1975,Pamela Alvarez,17,Male,Port Matthew,7th,6.4,6.9,82,1,0.7,2,6,6,0,1.4,56,10,1.4,1.9,1.8,Other,2,1.6,9.4
1082,John Kim,18,Other,Lake Cassandratown,10th,9.8,5.1,54,4,1.2,1,6,5,0,0.6,91,20,2.6,1.6,0.6,Gaming,5,5.4,10.0
1811,Denise Scott,15,Female,North Janet,8th,7.2,7.8,95,2,1.2,5,6,8,1,1.2,134,16,2.3,1.4,1.4,Other,7,7.3,10.0
831,Michael Garcia,14,Male,Greenstad,8th,5.7,6.2,99,3,0.5,6,10,1,1,1.2,36,6,3.0,1.0,0.7,Gaming,2,6.4,8.5
120,Dr. Elizabeth Porter,19,Other,Mirandaborough,9th,2.1,7.3,71,7,0.5,4,1,4,1,1.7,54,9,2.5,1.5,1.6,Education,5,2.1,5.3
657,Sandra Edwards,14,Female,South Daniel,10th,3.5,8.0,63,9,1.3,6,7,8,1,0.7,35,13,2.4,0.0,0.5,Browsing,3,4.7,5.2
2733,Rodney Sparks,14,Male,New Rebeccastad,11th,2.1,6.7,71,10,2.1,4,1,8,0,1.2,22,7,3.2,1.4,1.5,Browsing,7,7.4,5.2
2693,Margaret Ortega,16,Female,South Joshuaton,12th,4.6,6.3,74,0,1.4,8,9,9,0,0.5,58,12,3.3,0.3,0.8,Social Media,4,10.1,8.6
2933,Lindsay Scott,18,Other,Banksborough,11th,4.0,6.7,56,9,2.0,2,4,4,1,1.4,125,10,2.1,2.5,1.8,Other,7,5.0,9.8
636,Stephanie Diaz,15,Other,Mariahport,11th,5.3,5.9,96,2,0.9,8,3,8,0,0.9,51,15,4.4,1.3,0.2,Gaming,5,10.2,10.0
370,Tina Thomas,16,Male,Thompsonport,10th,4.8,7.7,64,9,0.4,2,9,7,1,1.7,23,8,2.4,1.2,1.2,Other,3,4.8,6.6
269,Anthony Young,18,Male,Port Brandon,7th,8.2,5.1,79,8,2.8,9,3,3,1,0.8,90,19,3.1,1.3,2.3,Other,7,6.3,10.0
47,Kenneth Travis,17,Male,Castilloside,8th,6.7,4.7,67,3,1.3,10,1,3,0,0.8,129,6,2.8,0.8,1.7,Gaming,7,9.9,10.0
992,Martin Singleton,15,Female,Michaelberg,8th,3.0,8.5,63,1,0.8,8,9,8,1,1.0,73,8,3.3,0.0,1.0,Social Media,4,3.0,5.1
877,Kristen Moore,14,Other,East Alyssaside,9th,4.5,5.6,95,3,0.0,1,6,4,0,1.0,27,18,2.6,1.8,0.8,Gaming,4,9.2,10.0
774,Mrs. Brittney Greene,16,Other,Ianborough,11th,0.0,5.7,94,2,0.6,5,5,7,1,1.4,122,18,3.2,0.9,1.7,Education,6,5.7,7.3
1220,Michael Brown,17,Female,East Ryanhaven,8th,4.0,5.5,76,10,0.3,6,2,8,0,1.3,114,11,1.8,0.9,1.9,Other,7,2.7,8.4
1127,Kyle Gibson,14,Female,New Jorgefort,11th,3.4,6.7,71,8,0.7,5,1,6,1,0.6,76,19,1.2,1.1,1.0,Browsing,9,9.4,7.7
5,Steven Smith,14,Other,Port Lindsaystad,9th,2.5,6.7,56,4,1.1,1,5,1,0,1.0,96,20,2.6,0.9,1.1,Gaming,10,3.7,8.6
1596,Stacey Green,16,Female,Sullivanberg,7th,5.4,7.1,87,0,0.1,3,10,5,0,0.6,63,10,2.8,0.9,1.2,Gaming,2,5.2,8.8
2312,Allison Patterson,18,Female,Phillipsland,12th,3.3,5.0,60,7,1.0,9,4,10,1,0.9,36,14,1.1,1.0,1.3,Other,6,6.8,6.4
2492,Christopher Oneal,14,Male,Jesseview,11th,6.2,5.5,61,7,1.2,10,10,8,1,0.2,123,6,3.5,1.6,1.2,Gaming,4,4.8,10.0
1078,Laura Nelson,14,Female,Sweeneyland,8th,8.1,8.8,58,2,1.4,5,9,7,0,0.4,122,6,2.0,0.8,1.2,Browsing,1,5.9,10.0
838,Kevin Wagner MD,15,Female,New Stephaniemouth,7th,3.9,7.0,90,2,1.0,6,5,7,1,0.5,143,16,2.4,0.3,0.0,Social Media,6,5.2,9.2
682,Ryan Gonzalez,14,Female,North Johnmouth,8th,3.8,6.2,95,4,0.8,7,1,2,0,1.5,32,9,3.1,1.6,1.4,Gaming,5,2.1,7.8
1716,Erica Washington,18,Male,Migueltown,7th,4.8,6.2,98,7,1.1,1,9,1,1,0.7,79,19,3.4,0.6,1.7,Other,9,1.6,10.0
2353,Thomas Garcia,17,Male,Benjaminville,12th,7.6,4.0,51,0,0.3,8,6,9,0,0.3,101,7,1.4,3.0,0.9,Gaming,6,5.0,10.0
2362,Jason Cunningham Jr.,16,Female,West Benjamin,11th,3.8,7.3,95,5,0.0,1,5,3,0,0.4,63,5,3.7,2.1,0.0,Other,1,7.9,8.2
2198,Sheila Stephenson,14,Male,Brianland,10th,4.2,8.7,79,4,0.6,4,4,5,0,1.0,124,14,3.4,2.2,1.0,Education,10,7.3,10.0
1149,Sabrina Davis,14,Other,East Lisastad,12th,5.0,5.7,98,4,2.0,6,1,2,0,0.3,61,5,0.2,3.1,1.4,Other,10,2.4,7.7
575,Timothy Williams,16,Female,West Christina,9th,7.3,7.1,84,1,0.5,4,2,10,1,1.5,92,13,2.9,2.3,1.0,Other,10,6.0,10.0
51,Steven Chavez,14,Male,Yuport,9th,4.3,5.9,75,4,2.5,5,1,8,1,2.2,105,17,1.9,1.4,1.4,Other,1,3.1,10.0
854,Kathryn Anderson,15,Other,Port Katie,12th,6.3,6.9,71,3,0.4,6,9,5,0,0.8,32,17,2.5,2.8,2.3,Gaming,6,4.2,10.0
1983,Amanda Castro,15,Female,East Larry,7th,7.9,6.8,53,1,0.8,6,8,3,1,0.6,29,14,2.7,1.0,1.7,Education,4,8.0,10.0
1824,Shelia Perkins,15,Other,Webbbury,9th,4.4,3.2,57,0,1.0,4,10,1,0,0.5,27,5,2.7,1.0,0.8,Education,3,1.1,8.0
834,Dylan Spencer,18,Female,West Jared,12th,2.2,6.0,83,2,1.4,8,1,6,1,0.5,92,16,1.1,2.0,1.0,Gaming,5,4.4,7.3
1116,Timothy Mcmillan,16,Female,East Alexanderburgh,9th,4.4,6.1,65,10,0.7,3,2,5,0,1.4,98,6,2.0,0.6,0.1,Education,7,5.6,7.1
1167,Christopher Fisher,19,Other,New Andre,8th,2.9,8.7,77,7,1.1,3,8,7,1,0.7,91,5,1.0,1.4,0.2,Social Media,8,5.9,3.8
2519,Joseph Powers,19,Other,South Jennifer,12th,7.0,6.5,57,5,1.4,3,7,3,0,0.9,47,15,2.8,0.8,0.6,Social Media,6,3.8,10.0
1907,Michael Jordan,18,Female,Rileyville,7th,5.1,5.7,98,5,0.3,6,2,3,0,0.6,45,6,2.8,0.3,1.2,Social Media,8,9.3,7.5
972,Steven Estrada,18,Other,East Wanda,12th,4.4,7.0,61,1,0.0,6,4,10,0,1.3,110,20,0.7,0.0,1.7,Browsing,8,0.2,7.8
400,Luis Nelson,18,Other,Ambermouth,10th,4.0,5.3,62,6,0.8,7,1,7,1,0.7,119,8,3.5,1.2,0.8,Social Media,4,4.9,10.0
2560,Samantha Robinson,17,Other,South Robertland,9th,4.9,6.5,89,1,0.8,7,1,5,0,1.2,37,12,1.8,2.0,1.2,Social Media,3,7.8,8.6
